transaction_id,customer_id,amount,timestamp,merchant,category,location,device_type,is_fraud
TXN_0070338,CUST_00491,44.43,2026-01-21 12:14:56,Walmart,travel,"New York, US",mobile,0
TXN_0031638,CUST_00012,65.0,2026-01-10 19:23:12,Walmart,travel,"Mumbai, IN",desktop,0
TXN_0057518,CUST_00679,6.11,2026-02-12 20:47:37,Uber,retail,"London, UK",desktop,0
TXN_0020541,CUST_00367,13.91,2026-02-09 18:02:13,Amazon,travel,"London, UK",desktop,0
TXN_0009958,CUST_00455,66.97,2026-01-23 06:30:38,Gas Station,travel,"New York, US",desktop,0
TXN_0038277,CUST_01695,118.67,2026-02-18 08:25:17,Walmart,groceries,"London, UK",mobile,0
TXN_0025138,CUST_01223,49.22,2026-01-06 17:42:18,Apple,retail,"New York, US",mobile,0
TXN_0045264,CUST_00456,5.89,2026-01-11 07:31:30,Apple,entertainment,"Mumbai, IN",mobile,0
TXN_0034390,CUST_00016,48.05,2026-01-09 10:59:01,Netflix,retail,"London, UK",pos_terminal,0
TXN_0037874,CUST_01847,27.72,2026-01-05 09:03:32,Netflix,entertainment,"London, UK",mobile,0
TXN_0025991,CUST_01266,9.67,2026-02-15 22:13:34,Uber,entertainment,"London, UK",pos_terminal,0
TXN_0062118,CUST_01101,50.98,2026-01-23 22:53:14,Gas Station,retail,"London, UK",desktop,0
TXN_0060106,CUST_01890,9.93,2026-01-15 14:43:25,Gas Station,retail,"London, UK",mobile,0
TXN_0097853,CUST_01379,10.1,2026-01-26 22:17:16,Uber,travel,"New York, US",desktop,0
TXN_0077144,CUST_00317,22.41,2026-02-12 09:52:16,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0042007,CUST_01658,99.51,2026-02-21 09:20:31,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0021392,CUST_01244,51.27,2026-01-21 11:20:58,Apple,entertainment,"New York, US",mobile,0
TXN_0040420,CUST_00180,13.5,2026-02-27 14:54:56,Walmart,retail,"London, UK",desktop,0
TXN_0088199,CUST_01155,89.05,2026-01-10 09:45:11,Amazon,entertainment,"London, UK",mobile,0
TXN_0035233,CUST_00898,10.24,2026-01-28 13:47:59,Netflix,entertainment,"Mumbai, IN",desktop,0
TXN_0001667,CUST_01760,17.92,2026-02-15 17:10:49,Gas Station,entertainment,"New York, US",mobile,0
TXN_0043037,CUST_01840,23.33,2026-01-07 20:01:16,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0068134,CUST_01921,49.11,2026-02-18 09:41:26,Apple,retail,"London, UK",mobile,0
TXN_0017325,CUST_00762,38.09,2026-01-20 13:03:54,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0069300,CUST_00373,85.65,2026-02-15 17:47:45,Amazon,travel,"New York, US",pos_terminal,0
TXN_0062922,CUST_01269,9.96,2026-01-03 12:42:40,Netflix,travel,"New York, US",mobile,0
TXN_0025605,CUST_01897,36.26,2026-01-13 18:07:19,Gas Station,groceries,"London, UK",desktop,0
TXN_0088699,CUST_00275,36.05,2026-01-28 08:49:54,Netflix,entertainment,"New York, US",desktop,0
TXN_0002089,CUST_00376,43.69,2026-01-06 09:17:49,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0067897,CUST_01784,91.05,2026-01-22 07:43:32,Netflix,travel,"London, UK",mobile,0
TXN_0025756,CUST_00115,17.45,2026-01-18 10:55:06,Uber,retail,"London, UK",mobile,0
TXN_0071900,CUST_00870,11.45,2026-02-04 17:02:34,Apple,entertainment,"New York, US",mobile,0
TXN_0027132,CUST_00205,71.85,2026-01-31 17:19:25,Netflix,entertainment,"New York, US",desktop,0
TXN_0074777,CUST_00800,37.16,2026-01-05 09:37:54,Walmart,entertainment,"London, UK",mobile,0
TXN_0085557,CUST_01975,44.19,2026-01-29 14:42:51,Apple,travel,"London, UK",pos_terminal,0
TXN_0089420,CUST_01696,69.9,2026-01-13 14:06:25,Apple,groceries,"Mumbai, IN",mobile,0
TXN_0066341,CUST_01811,26.79,2026-02-08 18:09:17,Netflix,groceries,"London, UK",desktop,0
TXN_0068424,CUST_01215,34.88,2026-01-07 12:05:20,Apple,retail,"New York, US",desktop,0
TXN_0031113,CUST_01655,203.06,2026-01-26 12:44:57,Apple,entertainment,"Mumbai, IN",desktop,0
TXN_0083197,CUST_00108,8.44,2026-01-30 08:09:58,Netflix,entertainment,"New York, US",pos_terminal,0
TXN_0051046,CUST_01551,23.03,2026-02-04 10:05:20,Apple,groceries,"Mumbai, IN",mobile,0
TXN_0069004,CUST_01960,255.87,2026-01-20 16:54:05,Gas Station,groceries,"London, UK",mobile,0
TXN_0063175,CUST_01409,43.23,2026-01-24 12:19:16,Netflix,retail,"London, UK",mobile,0
TXN_0069309,CUST_01999,11.42,2026-01-02 13:43:57,Walmart,retail,"New York, US",desktop,0
TXN_0026714,CUST_00279,22.74,2026-02-06 16:41:21,Amazon,groceries,"New York, US",mobile,0
TXN_0080180,CUST_00776,65.15,2026-01-02 17:14:12,Amazon,entertainment,"Mumbai, IN",mobile,0
TXN_0090047,CUST_00532,63.18,2026-02-19 12:01:48,Walmart,groceries,"London, UK",mobile,0
TXN_0044278,CUST_01600,51.94,2026-02-12 22:32:35,Uber,travel,"Mumbai, IN",desktop,0
TXN_0080291,CUST_01132,10.87,2026-02-07 19:11:49,Amazon,retail,"Mumbai, IN",desktop,0
TXN_0023790,CUST_00133,33.73,2026-01-03 06:27:48,Netflix,groceries,"New York, US",mobile,0
TXN_0066624,CUST_01354,82.46,2026-01-03 10:18:08,Apple,travel,"Mumbai, IN",mobile,0
TXN_0020091,CUST_01052,13.63,2026-01-19 22:58:05,Uber,retail,"Mumbai, IN",mobile,0
TXN_0086686,CUST_01488,5.88,2026-01-10 12:33:39,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0060756,CUST_00823,49.68,2026-01-18 15:12:20,Gas Station,groceries,"London, UK",mobile,0
TXN_0034544,CUST_00542,29.19,2026-02-02 06:32:14,Apple,groceries,"Mumbai, IN",desktop,0
TXN_0006572,CUST_00061,111.63,2026-02-20 17:47:12,Apple,groceries,"London, UK",mobile,0
TXN_0020946,CUST_01763,12.27,2026-02-19 15:35:04,Apple,travel,"London, UK",mobile,0
TXN_0046723,CUST_00341,20.9,2026-02-27 06:03:38,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0057747,CUST_00428,26.87,2026-01-13 15:35:24,Apple,groceries,"London, UK",desktop,0
TXN_0025030,CUST_00529,75.83,2026-02-03 09:06:28,Walmart,entertainment,"London, UK",desktop,0
TXN_0084191,CUST_01121,31.95,2026-01-31 19:10:13,Walmart,travel,"New York, US",mobile,0
TXN_0049789,CUST_01257,8.25,2026-01-06 08:02:58,Netflix,entertainment,"Mumbai, IN",desktop,0
TXN_0099324,CUST_00931,560.41,2026-01-14 03:51:22,Luxury Store,electronics,"Toronto, CA",desktop,1
TXN_0093205,CUST_01638,20.99,2026-02-19 15:57:09,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0086354,CUST_01472,17.63,2026-02-16 16:07:57,Walmart,travel,"New York, US",mobile,0
TXN_0006320,CUST_00363,77.31,2026-01-31 21:34:26,Netflix,groceries,"New York, US",mobile,0
TXN_0021880,CUST_01658,110.94,2026-01-11 14:46:10,Netflix,entertainment,"London, UK",desktop,0
TXN_0060271,CUST_01052,19.93,2026-01-27 09:01:46,Uber,retail,"London, UK",desktop,0
TXN_0005946,CUST_01713,21.45,2026-01-05 16:07:27,Netflix,retail,"London, UK",mobile,0
TXN_0058664,CUST_00775,11.04,2026-02-09 13:46:06,Uber,travel,"New York, US",mobile,0
TXN_0011960,CUST_00926,87.53,2026-01-03 16:48:42,Apple,retail,"Mumbai, IN",desktop,0
TXN_0067196,CUST_01471,51.14,2026-01-17 07:32:22,Amazon,retail,"New York, US",mobile,0
TXN_0013959,CUST_00789,35.75,2026-02-18 21:48:57,Amazon,groceries,"London, UK",mobile,0
TXN_0093874,CUST_00262,9.88,2026-01-23 09:33:40,Gas Station,groceries,"Mumbai, IN",desktop,0
TXN_0049368,CUST_01648,54.43,2026-02-27 09:06:46,Gas Station,entertainment,"New York, US",mobile,0
TXN_0093902,CUST_00801,44.17,2026-02-20 16:30:50,Walmart,entertainment,"New York, US",mobile,0
TXN_0044982,CUST_01445,85.92,2026-02-12 07:11:49,Amazon,entertainment,"New York, US",mobile,0
TXN_0045359,CUST_01464,47.35,2026-01-04 14:17:00,Amazon,groceries,"New York, US",mobile,0
TXN_0028159,CUST_00258,107.58,2026-02-06 08:29:41,Netflix,retail,"New York, US",desktop,0
TXN_0096311,CUST_01246,135.34,2026-01-15 07:32:37,Walmart,entertainment,"London, UK",mobile,0
TXN_0071435,CUST_00715,17.6,2026-01-25 16:54:14,Uber,travel,"London, UK",mobile,0
TXN_0071508,CUST_00701,72.07,2026-02-22 18:17:14,Uber,travel,"Mumbai, IN",desktop,0
TXN_0055850,CUST_00656,17.39,2026-02-22 13:19:54,Netflix,retail,"New York, US",mobile,0
TXN_0043599,CUST_00999,70.19,2026-01-16 21:16:15,Uber,groceries,"London, UK",mobile,0
TXN_0011126,CUST_01231,45.58,2026-01-25 18:59:49,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0046334,CUST_00451,17.74,2026-02-08 17:20:59,Apple,groceries,"Mumbai, IN",mobile,0
TXN_0026182,CUST_00444,14.29,2026-02-04 11:02:32,Apple,entertainment,"New York, US",desktop,0
TXN_0055323,CUST_00296,109.0,2026-02-08 06:55:02,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0076702,CUST_01181,82.17,2026-02-08 22:12:48,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0040375,CUST_00757,36.11,2026-01-16 18:19:36,Walmart,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0074750,CUST_01593,20.73,2026-02-03 20:46:42,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0056463,CUST_01469,5.0,2026-01-02 17:45:11,Gas Station,groceries,"Mumbai, IN",desktop,0
TXN_0001171,CUST_01970,9.82,2026-01-10 20:34:31,Uber,travel,"Mumbai, IN",mobile,0
TXN_0037389,CUST_01929,44.93,2026-02-02 06:47:10,Apple,entertainment,"London, UK",pos_terminal,0
TXN_0004045,CUST_01750,10.15,2026-01-19 09:05:04,Apple,travel,"New York, US",mobile,0
TXN_0057437,CUST_00574,25.9,2026-01-05 09:26:48,Gas Station,groceries,"Mumbai, IN",desktop,0
TXN_0091426,CUST_01391,69.99,2026-02-07 16:29:47,Uber,retail,"Mumbai, IN",mobile,0
TXN_0018416,CUST_01501,104.72,2026-01-26 15:55:22,Amazon,travel,"London, UK",mobile,0
TXN_0080647,CUST_01818,137.17,2026-02-28 10:02:51,Netflix,travel,"London, UK",desktop,0
TXN_0085817,CUST_01135,43.49,2026-01-12 09:38:01,Uber,retail,"Mumbai, IN",desktop,0
TXN_0069720,CUST_00328,9.9,2026-01-17 19:37:51,Uber,travel,"London, UK",mobile,0
TXN_0075315,CUST_00860,93.86,2026-02-21 14:58:25,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0090086,CUST_00435,36.0,2026-01-01 11:52:36,Walmart,groceries,"Mumbai, IN",mobile,0
TXN_0091277,CUST_01042,38.45,2026-01-07 09:58:53,Gas Station,travel,"London, UK",mobile,0
TXN_0055361,CUST_01601,9.1,2026-02-09 14:56:18,Netflix,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0086385,CUST_00333,59.66,2026-01-17 09:45:06,Netflix,retail,"New York, US",mobile,0
TXN_0076774,CUST_01748,24.37,2026-02-25 07:53:36,Amazon,travel,"London, UK",pos_terminal,0
TXN_0077344,CUST_01655,18.9,2026-02-26 14:47:03,Apple,travel,"New York, US",mobile,0
TXN_0034840,CUST_01925,45.79,2026-01-05 17:14:37,Uber,groceries,"New York, US",mobile,0
TXN_0045695,CUST_01041,16.18,2026-02-01 12:05:37,Gas Station,groceries,"London, UK",desktop,0
TXN_0057333,CUST_01502,140.95,2026-01-13 19:57:06,Netflix,retail,"Mumbai, IN",desktop,0
TXN_0099779,CUST_00364,1569.97,2026-01-20 03:48:57,Crypto Exchange,travel,"Berlin, DE",desktop,1
TXN_0010125,CUST_00524,40.2,2026-01-30 18:59:08,Amazon,retail,"London, UK",mobile,0
TXN_0061509,CUST_00597,20.33,2026-02-17 06:05:18,Uber,travel,"New York, US",mobile,0
TXN_0083893,CUST_01646,54.23,2026-02-07 06:24:06,Amazon,entertainment,"London, UK",mobile,0
TXN_0043182,CUST_00798,200.89,2026-02-24 20:40:30,Walmart,groceries,"New York, US",mobile,0
TXN_0023897,CUST_01985,34.92,2026-02-09 16:26:05,Netflix,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0052208,CUST_01662,40.67,2026-02-27 10:10:03,Walmart,retail,"Mumbai, IN",pos_terminal,0
TXN_0080014,CUST_00374,41.67,2026-02-10 17:05:15,Gas Station,retail,"Mumbai, IN",mobile,0
TXN_0086961,CUST_01095,81.78,2026-01-06 19:21:12,Netflix,groceries,"New York, US",desktop,0
TXN_0023308,CUST_00087,8.31,2026-02-22 20:25:44,Netflix,groceries,"London, UK",mobile,0
TXN_0020561,CUST_00847,31.6,2026-02-23 12:54:52,Gas Station,entertainment,"London, UK",desktop,0
TXN_0084326,CUST_00238,31.96,2026-01-01 17:27:49,Uber,retail,"London, UK",desktop,0
TXN_0010838,CUST_01816,12.75,2026-02-10 18:21:03,Walmart,travel,"London, UK",desktop,0
TXN_0042038,CUST_00849,81.44,2026-02-09 11:03:11,Amazon,groceries,"New York, US",desktop,0
TXN_0095719,CUST_00046,9.36,2026-02-08 16:30:31,Uber,entertainment,"Mumbai, IN",mobile,0
TXN_0040124,CUST_01144,11.41,2026-02-04 15:03:32,Netflix,retail,"Mumbai, IN",pos_terminal,0
TXN_0075391,CUST_01855,24.18,2026-01-15 21:22:56,Apple,retail,"London, UK",mobile,0
TXN_0008362,CUST_00427,54.49,2026-03-01 11:35:48,Gas Station,entertainment,"New York, US",desktop,0
TXN_0049407,CUST_00640,61.4,2026-01-20 21:58:00,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0011299,CUST_00720,7.85,2026-01-06 09:48:15,Netflix,entertainment,"London, UK",desktop,0
TXN_0094051,CUST_00097,120.88,2026-02-22 10:03:16,Gas Station,groceries,"New York, US",desktop,0
TXN_0020068,CUST_01069,5.92,2026-02-03 15:58:14,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0065911,CUST_01507,16.58,2026-02-25 06:48:48,Gas Station,groceries,"New York, US",mobile,0
TXN_0068439,CUST_01869,46.1,2026-02-11 19:36:41,Walmart,groceries,"London, UK",mobile,0
TXN_0082323,CUST_00764,23.94,2026-02-12 12:41:54,Gas Station,entertainment,"New York, US",mobile,0
TXN_0044726,CUST_01997,11.38,2026-01-14 11:56:02,Walmart,retail,"Mumbai, IN",desktop,0
TXN_0094503,CUST_00913,146.47,2026-02-04 19:25:23,Netflix,groceries,"New York, US",mobile,0
TXN_0091719,CUST_01698,79.66,2026-01-04 19:50:07,Gas Station,entertainment,"London, UK",mobile,0
TXN_0074227,CUST_01507,10.32,2026-02-08 18:04:10,Apple,groceries,"New York, US",mobile,0
TXN_0031890,CUST_01125,123.45,2026-01-27 09:45:22,Walmart,entertainment,"New York, US",mobile,0
TXN_0095416,CUST_00226,58.62,2026-02-14 17:08:25,Netflix,retail,"Mumbai, IN",desktop,0
TXN_0093722,CUST_01498,8.85,2026-01-22 19:43:35,Amazon,retail,"London, UK",mobile,0
TXN_0022697,CUST_01221,91.96,2026-01-16 22:03:14,Uber,travel,"New York, US",desktop,0
TXN_0033826,CUST_01302,34.2,2026-02-09 15:41:39,Amazon,groceries,"London, UK",desktop,0
TXN_0058209,CUST_00001,45.23,2026-01-21 13:43:21,Apple,entertainment,"New York, US",mobile,0
TXN_0072305,CUST_01808,10.37,2026-01-29 15:03:05,Netflix,entertainment,"New York, US",mobile,0
TXN_0007429,CUST_00457,248.16,2026-02-20 07:59:38,Gas Station,groceries,"New York, US",desktop,0
TXN_0097498,CUST_00335,46.03,2026-02-04 06:01:11,Uber,travel,"London, UK",desktop,0
TXN_0093942,CUST_01331,64.27,2026-02-11 06:27:23,Netflix,entertainment,"New York, US",desktop,0
TXN_0031112,CUST_00004,74.71,2026-02-03 07:50:20,Gas Station,retail,"London, UK",desktop,0
TXN_0001499,CUST_01858,12.33,2026-02-08 15:32:17,Amazon,travel,"New York, US",mobile,0
TXN_0086363,CUST_00796,21.15,2026-01-29 08:32:40,Uber,entertainment,"Mumbai, IN",mobile,0
TXN_0000109,CUST_00816,70.15,2026-01-13 06:59:59,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0064657,CUST_00441,99.65,2026-02-11 22:50:25,Netflix,entertainment,"London, UK",mobile,0
TXN_0092286,CUST_00046,24.68,2026-01-09 20:22:32,Netflix,retail,"New York, US",desktop,0
TXN_0072892,CUST_01188,27.41,2026-01-19 12:07:22,Amazon,retail,"New York, US",mobile,0
TXN_0051784,CUST_01541,59.29,2026-01-22 15:32:07,Apple,entertainment,"London, UK",mobile,0
TXN_0057589,CUST_00516,132.07,2026-02-28 11:58:08,Gas Station,travel,"New York, US",mobile,0
TXN_0094700,CUST_01708,61.13,2026-02-07 07:25:13,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0070063,CUST_01583,27.45,2026-01-16 13:51:17,Walmart,travel,"New York, US",mobile,0
TXN_0061594,CUST_01600,35.58,2026-01-13 17:25:49,Apple,travel,"London, UK",desktop,0
TXN_0079626,CUST_01865,53.43,2026-01-16 12:51:09,Apple,entertainment,"Mumbai, IN",mobile,0
TXN_0070197,CUST_01431,55.37,2026-01-24 08:37:50,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0092383,CUST_00919,54.74,2026-01-03 09:20:25,Netflix,retail,"New York, US",mobile,0
TXN_0016971,CUST_01579,19.12,2026-01-01 13:51:35,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0013188,CUST_01861,5.59,2026-02-23 17:26:48,Netflix,retail,"Mumbai, IN",mobile,0
TXN_0055419,CUST_00423,11.6,2026-01-26 06:49:41,Netflix,groceries,"London, UK",mobile,0
TXN_0092429,CUST_00951,156.93,2026-02-12 15:57:00,Walmart,groceries,"New York, US",mobile,0
TXN_0043329,CUST_00527,18.7,2026-01-12 14:40:43,Gas Station,retail,"Mumbai, IN",desktop,0
TXN_0070465,CUST_00087,144.54,2026-02-21 17:48:51,Amazon,groceries,"New York, US",desktop,0
TXN_0022377,CUST_00830,150.3,2026-02-17 11:44:41,Gas Station,travel,"London, UK",pos_terminal,0
TXN_0093391,CUST_00739,81.94,2026-01-25 19:35:50,Apple,travel,"London, UK",mobile,0
TXN_0036112,CUST_00045,15.29,2026-01-09 22:21:18,Uber,groceries,"London, UK",mobile,0
TXN_0038044,CUST_01779,119.25,2026-02-10 09:50:35,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0057452,CUST_01838,6.72,2026-02-04 21:03:14,Apple,groceries,"Mumbai, IN",mobile,0
TXN_0091569,CUST_00018,33.55,2026-02-08 09:58:59,Walmart,travel,"New York, US",desktop,0
TXN_0024375,CUST_01025,18.02,2026-01-07 06:51:12,Netflix,retail,"Mumbai, IN",desktop,0
TXN_0062144,CUST_00634,38.78,2026-02-18 16:05:46,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0071105,CUST_01004,28.81,2026-01-10 16:10:20,Uber,travel,"London, UK",desktop,0
TXN_0044541,CUST_00220,53.09,2026-01-27 22:34:52,Amazon,groceries,"London, UK",mobile,0
TXN_0052723,CUST_00226,51.34,2026-01-10 12:52:53,Uber,retail,"London, UK",mobile,0
TXN_0030705,CUST_01249,32.71,2026-01-11 11:00:41,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0078792,CUST_01345,13.07,2026-02-06 19:02:22,Netflix,entertainment,"New York, US",pos_terminal,0
TXN_0024224,CUST_01864,69.24,2026-01-20 09:51:46,Amazon,entertainment,"London, UK",mobile,0
TXN_0034295,CUST_00209,33.52,2026-01-01 07:05:07,Walmart,groceries,"London, UK",mobile,0
TXN_0034728,CUST_01061,99.82,2026-02-03 08:54:16,Apple,travel,"New York, US",desktop,0
TXN_0042520,CUST_01100,33.56,2026-02-04 06:15:33,Apple,travel,"Mumbai, IN",mobile,0
TXN_0075228,CUST_00939,124.46,2026-01-27 09:33:08,Amazon,retail,"New York, US",desktop,0
TXN_0040403,CUST_00268,19.56,2026-02-19 19:22:52,Gas Station,retail,"New York, US",mobile,0
TXN_0003629,CUST_00647,131.09,2026-01-14 10:15:59,Uber,groceries,"New York, US",mobile,0
TXN_0078395,CUST_00979,24.74,2026-02-07 15:08:40,Walmart,retail,"Mumbai, IN",desktop,0
TXN_0035709,CUST_00611,55.91,2026-02-03 20:35:26,Gas Station,entertainment,"London, UK",desktop,0
TXN_0088055,CUST_01980,27.93,2026-02-16 09:44:09,Walmart,travel,"New York, US",mobile,0
TXN_0002052,CUST_01194,53.53,2026-01-09 09:03:03,Gas Station,entertainment,"New York, US",mobile,0
TXN_0090908,CUST_01140,21.21,2026-01-18 11:10:43,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0054907,CUST_01475,107.2,2026-02-18 20:51:34,Walmart,groceries,"Mumbai, IN",mobile,0
TXN_0090391,CUST_01435,230.88,2026-02-09 08:16:18,Walmart,travel,"London, UK",desktop,0
TXN_0040225,CUST_00370,21.36,2026-02-02 06:34:10,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0069835,CUST_01823,65.64,2026-01-04 11:17:40,Amazon,groceries,"New York, US",desktop,0
TXN_0046732,CUST_01523,24.78,2026-02-09 22:58:34,Uber,travel,"New York, US",desktop,0
TXN_0031793,CUST_00179,11.53,2026-02-04 17:52:38,Apple,travel,"Mumbai, IN",mobile,0
TXN_0048125,CUST_01694,65.04,2026-02-27 13:39:53,Gas Station,retail,"New York, US",desktop,0
TXN_0035029,CUST_01111,60.07,2026-01-27 10:37:46,Walmart,retail,"Mumbai, IN",desktop,0
TXN_0078313,CUST_00304,44.21,2026-02-03 11:41:35,Amazon,retail,"London, UK",desktop,0
TXN_0097767,CUST_00205,34.95,2026-02-24 10:26:51,Walmart,retail,"London, UK",mobile,0
TXN_0010532,CUST_01170,21.3,2026-01-22 21:36:04,Amazon,retail,"London, UK",mobile,0
TXN_0012005,CUST_01437,36.14,2026-01-28 21:39:34,Walmart,groceries,"London, UK",mobile,0
TXN_0036792,CUST_00700,83.33,2026-01-15 10:26:18,Amazon,travel,"London, UK",mobile,0
TXN_0085413,CUST_01548,74.92,2026-02-11 08:57:35,Amazon,retail,"London, UK",mobile,0
TXN_0083607,CUST_01498,83.77,2026-01-21 09:54:07,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0029144,CUST_01058,12.13,2026-03-01 12:23:29,Uber,retail,"London, UK",pos_terminal,0
TXN_0000073,CUST_00565,6.18,2026-02-25 21:16:38,Walmart,entertainment,"New York, US",mobile,0
TXN_0044310,CUST_01721,21.09,2026-02-03 20:27:46,Gas Station,travel,"London, UK",mobile,0
TXN_0084153,CUST_00208,56.13,2026-03-01 11:17:33,Netflix,retail,"London, UK",mobile,0
TXN_0075003,CUST_00895,37.09,2026-01-21 09:57:58,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0079271,CUST_01627,7.32,2026-01-12 21:34:40,Walmart,groceries,"New York, US",pos_terminal,0
TXN_0083211,CUST_01265,23.24,2026-02-28 12:42:15,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0034005,CUST_00088,21.89,2026-01-12 19:13:55,Apple,entertainment,"London, UK",mobile,0
TXN_0070235,CUST_00538,13.15,2026-01-11 15:49:20,Uber,retail,"Mumbai, IN",mobile,0
TXN_0069622,CUST_00984,15.53,2026-01-20 14:01:05,Uber,groceries,"Mumbai, IN",desktop,0
TXN_0090819,CUST_00727,6.56,2026-01-15 19:16:29,Uber,entertainment,"New York, US",mobile,0
TXN_0070293,CUST_01156,16.68,2026-01-23 12:56:58,Apple,groceries,"London, UK",mobile,0
TXN_0003468,CUST_01154,103.79,2026-01-05 13:00:25,Uber,travel,"Mumbai, IN",mobile,0
TXN_0077908,CUST_01628,77.73,2026-01-31 16:46:15,Netflix,groceries,"New York, US",desktop,0
TXN_0012104,CUST_01739,82.0,2026-02-21 22:36:42,Gas Station,retail,"London, UK",mobile,0
TXN_0088755,CUST_00864,17.06,2026-01-17 18:12:43,Amazon,entertainment,"Mumbai, IN",desktop,0
TXN_0054386,CUST_00437,10.59,2026-01-10 22:57:29,Amazon,groceries,"London, UK",mobile,0
TXN_0016439,CUST_00565,26.29,2026-02-04 19:55:16,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0029792,CUST_00042,48.38,2026-02-19 16:32:01,Amazon,retail,"Mumbai, IN",pos_terminal,0
TXN_0011743,CUST_01814,125.8,2026-01-02 22:13:38,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0076284,CUST_00265,12.6,2026-02-04 08:14:05,Amazon,entertainment,"New York, US",desktop,0
TXN_0071180,CUST_00762,7.8,2026-01-17 21:45:23,Amazon,retail,"New York, US",desktop,0
TXN_0048646,CUST_01386,12.69,2026-02-05 15:50:29,Netflix,travel,"London, UK",mobile,0
TXN_0043175,CUST_01003,168.91,2026-01-06 06:23:44,Walmart,groceries,"London, UK",desktop,0
TXN_0037172,CUST_00042,101.41,2026-01-12 08:09:42,Walmart,retail,"New York, US",pos_terminal,0
TXN_0055000,CUST_01512,32.65,2026-02-11 11:25:10,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0011455,CUST_00702,71.08,2026-03-01 16:57:57,Walmart,groceries,"London, UK",mobile,0
TXN_0077114,CUST_00608,41.8,2026-02-04 13:54:53,Apple,groceries,"New York, US",mobile,0
TXN_0043295,CUST_01053,37.51,2026-02-04 09:04:30,Uber,travel,"New York, US",mobile,0
TXN_0054039,CUST_01338,61.68,2026-01-22 09:36:16,Amazon,retail,"London, UK",mobile,0
TXN_0073458,CUST_00796,26.37,2026-02-03 19:38:26,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0019299,CUST_01573,13.99,2026-01-31 09:36:46,Amazon,groceries,"London, UK",mobile,0
TXN_0008663,CUST_01171,161.88,2026-01-18 22:50:18,Amazon,travel,"London, UK",desktop,0
TXN_0020939,CUST_01072,6.48,2026-03-01 11:23:36,Uber,groceries,"New York, US",mobile,0
TXN_0039458,CUST_00709,30.66,2026-01-09 13:56:24,Amazon,groceries,"New York, US",desktop,0
TXN_0072643,CUST_01483,65.7,2026-02-16 22:47:53,Apple,travel,"Mumbai, IN",mobile,0
TXN_0056128,CUST_00481,99.01,2026-02-11 07:36:51,Gas Station,travel,"London, UK",mobile,0
TXN_0092954,CUST_01411,8.18,2026-02-15 12:30:14,Uber,travel,"Mumbai, IN",mobile,0
TXN_0055908,CUST_00470,47.23,2026-01-12 10:09:26,Walmart,entertainment,"New York, US",mobile,0
TXN_0026076,CUST_01130,5.35,2026-01-30 12:45:42,Apple,groceries,"New York, US",pos_terminal,0
TXN_0006927,CUST_00790,69.29,2026-01-17 13:47:03,Walmart,travel,"London, UK",mobile,0
TXN_0091826,CUST_00931,52.32,2026-01-15 13:49:46,Apple,travel,"New York, US",desktop,0
TXN_0049066,CUST_01284,112.55,2026-01-12 14:43:26,Apple,retail,"New York, US",desktop,0
TXN_0068277,CUST_00078,34.9,2026-01-22 11:53:07,Apple,groceries,"London, UK",mobile,0
TXN_0082540,CUST_01789,52.47,2026-01-06 09:08:37,Uber,groceries,"New York, US",mobile,0
TXN_0043805,CUST_00622,11.27,2026-02-03 14:55:25,Apple,entertainment,"Mumbai, IN",mobile,0
